text,label
Comment aller de Abomey-Calavi à Porto-Novo,TRIP
Natitingou Lokossa,TRIP
Il fait très chaud aujourd’hui,NOT_TRIP
Mon frère est à Cotonou,NOT_TRIP
J’ai besoin d’un billet de Cotonou à Porto-Novo,TRIP
Je ne voyage plus,NOT_TRIP
Parakou Cotonou,TRIP
D’accord,NOT_TRIP
Je pars demain de Abomey-Calavi pour Parakou,TRIP
Il fait très chaud aujourd’hui,NOT_TRIP
Comment aller de Natitingou à Bohicon,TRIP
Djougou Bohicon,TRIP
Je ne voyage plus,NOT_TRIP
Lokossa Natitingou,TRIP
Djougou Cotonou,TRIP
Je voulais juste demander une information,NOT_TRIP
Je voulais juste demander une information,NOT_TRIP
Quels sont les horaires,NOT_TRIP
D’accord,NOT_TRIP
Natitingou Cotonou,TRIP
Comment fonctionne l’application,NOT_TRIP
J’ai besoin d’un billet de Natitingou à Abomey-Calavi,TRIP
Il fait très chaud aujourd’hui,NOT_TRIP
D’accord,NOT_TRIP
D’accord,NOT_TRIP
Cotonou Abomey-Calavi,TRIP
Mon frère est à Abomey-Calavi,NOT_TRIP
Aller à Cotonou depuis Djougou,TRIP
Je pars demain de Parakou pour Natitingou,TRIP
Mon frère est à Bohicon,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Lokossa,TRIP
Je pars demain de Lokossa pour Cotonou,TRIP
Comment aller de Lokossa à Djougou,TRIP
Je voudrais voyager de Abomey-Calavi vers Natitingou,TRIP
Merci beaucoup,NOT_TRIP
Je ne voyage plus,NOT_TRIP
Je pars demain de Cotonou pour Natitingou,TRIP
J’ai besoin d’un billet de Cotonou à Lokossa,TRIP
D’accord,NOT_TRIP
Quels sont les horaires,NOT_TRIP
Trajet Bohicon Parakou,TRIP
Aller à Bohicon depuis Cotonou,TRIP
Direction Natitingou depuis Abomey-Calavi,TRIP
Je voudrais voyager de Cotonou vers Porto-Novo,TRIP
Je voulais juste demander une information,NOT_TRIP
Je voulais juste demander une information,NOT_TRIP
Direction Parakou depuis Porto-Novo,TRIP
Ok merci,NOT_TRIP
Ok merci,NOT_TRIP
Quels sont les horaires,NOT_TRIP
Mon frère est à Porto-Novo,NOT_TRIP
Finalement j’annule,NOT_TRIP
Ok merci,NOT_TRIP
Comment fonctionne l’application,NOT_TRIP
Comment fonctionne l’application,NOT_TRIP
Voyage prévu entre Djougou et Bohicon,TRIP
Trajet Abomey-Calavi Lokossa,TRIP
Direction Cotonou depuis Porto-Novo,TRIP
Djougou Porto-Novo,TRIP
Direction Parakou depuis Bohicon,TRIP
Je veux aller de Porto-Novo à Djougou,TRIP
Direction Parakou depuis Djougou,TRIP
Ok merci,NOT_TRIP
Je pars demain de Lokossa pour Porto-Novo,TRIP
Je ne voyage plus,NOT_TRIP
Je ne voyage plus,NOT_TRIP
Comment fonctionne l’application,NOT_TRIP
Je veux aller de Porto-Novo à Cotonou,TRIP
Je voudrais voyager de Lokossa vers Cotonou,TRIP
Comment aller de Lokossa à Djougou,TRIP
Parakou Abomey-Calavi,TRIP
Voyage prévu entre Lokossa et Djougou,TRIP
D’accord,NOT_TRIP
J’ai besoin d’un billet de Lokossa à Parakou,TRIP
Parakou Abomey-Calavi,TRIP
Finalement j’annule,NOT_TRIP
Aller à Abomey-Calavi depuis Lokossa,TRIP
Aller à Parakou depuis Natitingou,TRIP
Direction Abomey-Calavi depuis Porto-Novo,TRIP
Ok merci,NOT_TRIP
J’ai besoin d’un billet de Abomey-Calavi à Natitingou,TRIP
Trajet Porto-Novo Abomey-Calavi,TRIP
Ok merci,NOT_TRIP
Comment fonctionne l’application,NOT_TRIP
Je veux aller de Parakou à Djougou,TRIP
Comment aller de Bohicon à Abomey-Calavi,TRIP
Quels sont les horaires,NOT_TRIP
Besoin d’un trajet de Bohicon à Abomey-Calavi,TRIP
Je dois me rendre de Cotonou à Natitingou,TRIP
Bonne journée,NOT_TRIP
Voyage prévu de Djougou à Abomey-Calavi,TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
C’est noté merci,NOT_TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Djougou vers Cotonou,TRIP
Je voulais juste demander,NOT_TRIP
Natitingou vers Parakou,TRIP
Comment aller de Bohicon à Parakou ?,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je pars de Bohicon pour Cotonou,TRIP
C’est noté merci,NOT_TRIP
Aller simple de Abomey-Calavi à Cotonou,TRIP
Besoin d’un trajet de Lokossa à Djougou,TRIP
Je voudrais voyager de Abomey-Calavi vers Parakou,TRIP
Comment utiliser cette application,NOT_TRIP
Informations générales,NOT_TRIP
Merci beaucoup,NOT_TRIP
Mon ami habite à Natitingou,NOT_TRIP
Je veux aller de Bohicon à Cotonou,TRIP
Aller simple de Djougou à Bohicon,TRIP
Besoin d’un trajet de Djougou à Lokossa,TRIP
Je veux aller de Cotonou à Porto-Novo,TRIP
Voyage prévu de Natitingou à Lokossa,TRIP
Je voudrais voyager de Djougou vers Cotonou,TRIP
Porto-Novo vers Bohicon,TRIP
Trajet entre Porto-Novo et Lokossa,TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Je voudrais voyager de Cotonou vers Natitingou,TRIP
Je pars de Bohicon pour Abomey-Calavi,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Besoin d’un trajet de Djougou à Bohicon,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Bonne journée,NOT_TRIP
Je voudrais voyager de Bohicon vers Porto-Novo,TRIP
Bonne journée,NOT_TRIP
Bonne journée,NOT_TRIP
Djougou vers Bohicon,TRIP
Mon ami habite à Cotonou,NOT_TRIP
C’est noté merci,NOT_TRIP
Merci beaucoup,NOT_TRIP
Porto-Novo vers Abomey-Calavi,TRIP
Mon ami habite à Djougou,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Besoin d’un trajet de Djougou à Lokossa,TRIP
Voyage prévu de Natitingou à Porto-Novo,TRIP
C’est noté merci,NOT_TRIP
Je pars de Djougou pour Parakou,TRIP
C’est noté merci,NOT_TRIP
Comment aller de Porto-Novo à Djougou ?,TRIP
C’est noté merci,NOT_TRIP
Voyage prévu de Cotonou à Porto-Novo,TRIP
Voyage prévu de Natitingou à Parakou,TRIP
Trajet entre Lokossa et Parakou,TRIP
Bonne journée,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je veux aller de Porto-Novo à Cotonou,TRIP
C’est noté merci,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Bonne journée,NOT_TRIP
Voyage prévu de Cotonou à Bohicon,TRIP
Voyage prévu de Parakou à Porto-Novo,TRIP
Voyage prévu de Porto-Novo à Cotonou,TRIP
Bonne journée,NOT_TRIP
Je veux aller de Parakou à Cotonou,TRIP
Je cherche un hôtel,NOT_TRIP
Voyage prévu de Djougou à Lokossa,TRIP
Mon ami habite à Abomey-Calavi,NOT_TRIP
Trajet entre Cotonou et Djougou,TRIP
Besoin d’un trajet de Bohicon à Parakou,TRIP
Aller simple de Porto-Novo à Bohicon,TRIP
Je dois me rendre de Djougou à Bohicon,TRIP
Informations générales,NOT_TRIP
Merci beaucoup,NOT_TRIP
Merci beaucoup,NOT_TRIP
Comment aller de Parakou à Bohicon ?,TRIP
Abomey-Calavi vers Cotonou,TRIP
Bonne journée,NOT_TRIP
C’est noté merci,NOT_TRIP
Aller simple de Djougou à Bohicon,TRIP
Besoin d’un trajet de Natitingou à Abomey-Calavi,TRIP
Bohicon vers Natitingou,TRIP
Mon ami habite à Natitingou,NOT_TRIP
Aller simple de Natitingou à Cotonou,TRIP
Trajet entre Bohicon et Parakou,TRIP
Je voudrais voyager de Porto-Novo vers Natitingou,TRIP
Comment utiliser cette application,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Besoin d’un trajet de Djougou à Cotonou,TRIP
Trajet entre Bohicon et Abomey-Calavi,TRIP
Voyage prévu de Porto-Novo à Natitingou,TRIP
Je pars de Cotonou pour Lokossa,TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Bohicon vers Djougou,TRIP
Je veux aller de Parakou à Natitingou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
C’est noté merci,NOT_TRIP
Je pars de Bohicon pour Natitingou,TRIP
Trajet entre Natitingou et Parakou,TRIP
Je pars de Parakou pour Lokossa,TRIP
Voyage prévu de Parakou à Djougou,TRIP
Bohicon vers Natitingou,TRIP
Aller simple de Abomey-Calavi à Bohicon,TRIP
Aller simple de Lokossa à Djougou,TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
Voyage prévu de Natitingou à Djougou,TRIP
Je voudrais voyager de Porto-Novo vers Lokossa,TRIP
Merci beaucoup,NOT_TRIP
Comment aller de Lokossa à Porto-Novo ?,TRIP
Merci beaucoup,NOT_TRIP
Aller simple de Parakou à Natitingou,TRIP
Mon ami habite à Natitingou,NOT_TRIP
Bonne journée,NOT_TRIP
Je voudrais voyager de Parakou vers Porto-Novo,TRIP
Aller simple de Djougou à Lokossa,TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Je dois me rendre de Lokossa à Porto-Novo,TRIP
Je dois me rendre de Bohicon à Lokossa,TRIP
Aller simple de Cotonou à Parakou,TRIP
Comment aller de Cotonou à Djougou ?,TRIP
Mon ami habite à Bohicon,NOT_TRIP
Trajet entre Parakou et Djougou,TRIP
Porto-Novo vers Natitingou,TRIP
Mon ami habite à Natitingou,NOT_TRIP
Je voudrais voyager de Abomey-Calavi vers Natitingou,TRIP
Voyage prévu de Bohicon à Natitingou,TRIP
Cotonou vers Bohicon,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je pars de Porto-Novo pour Parakou,TRIP
Merci beaucoup,NOT_TRIP
Mon ami habite à Bohicon,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Abomey-Calavi ?,NOT_TRIP
Bonne journée,NOT_TRIP
Bonne journée,NOT_TRIP
Je veux aller de Porto-Novo à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
C’est noté merci,NOT_TRIP
Je dois me rendre de Cotonou à Djougou,TRIP
Je veux aller de Bohicon à Abomey-Calavi,TRIP
Je voudrais voyager de Parakou vers Abomey-Calavi,TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Comment aller de Natitingou à Lokossa ?,TRIP
Comment utiliser cette application,NOT_TRIP
Je dois me rendre de Lokossa à Djougou,TRIP
Besoin d’un trajet de Lokossa à Cotonou,TRIP
Parakou vers Porto-Novo,TRIP
Bonne journée,NOT_TRIP
Bonne journée,NOT_TRIP
Voyage prévu de Lokossa à Abomey-Calavi,TRIP
Je pars de Djougou pour Parakou,TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Mon ami habite à Bohicon,NOT_TRIP
Besoin d’un trajet de Bohicon à Djougou,TRIP
Je voudrais voyager de Porto-Novo vers Natitingou,TRIP
Besoin d’un trajet de Djougou à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Lokossa ?,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Bohicon ?,NOT_TRIP
Comment aller de Parakou à Djougou ?,TRIP
Je veux aller de Parakou à Djougou,TRIP
Je voudrais voyager de Cotonou vers Natitingou,TRIP
Informations générales,NOT_TRIP
Je voudrais voyager de Djougou vers Porto-Novo,TRIP
Mon ami habite à Parakou,NOT_TRIP
Informations générales,NOT_TRIP
Voyage prévu de Porto-Novo à Natitingou,TRIP
Comment utiliser cette application,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
C’est noté merci,NOT_TRIP
Aller simple de Parakou à Djougou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Informations générales,NOT_TRIP
Je voudrais voyager de Bohicon vers Djougou,TRIP
Voyage prévu de Abomey-Calavi à Djougou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Besoin d’un trajet de Cotonou à Djougou,TRIP
Trajet entre Porto-Novo et Cotonou,TRIP
Je dois me rendre de Parakou à Djougou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je dois me rendre de Cotonou à Parakou,TRIP
Je pars de Abomey-Calavi pour Porto-Novo,TRIP
Bonne journée,NOT_TRIP
Aller simple de Cotonou à Lokossa,TRIP
Comment utiliser cette application,NOT_TRIP
Je dois me rendre de Lokossa à Abomey-Calavi,TRIP
Informations générales,NOT_TRIP
Je pars de Natitingou pour Bohicon,TRIP
Je voudrais voyager de Bohicon vers Natitingou,TRIP
Bonne journée,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Trajet entre Abomey-Calavi et Djougou,TRIP
Parakou vers Cotonou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Comment aller de Djougou à Bohicon ?,TRIP
Comment aller de Bohicon à Djougou ?,TRIP
Comment aller de Porto-Novo à Parakou ?,TRIP
Je veux aller de Lokossa à Bohicon,TRIP
Trajet entre Djougou et Natitingou,TRIP
Je pars de Natitingou pour Cotonou,TRIP
Comment utiliser cette application,NOT_TRIP
Trajet entre Porto-Novo et Bohicon,TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Aller simple de Bohicon à Lokossa,TRIP
Informations générales,NOT_TRIP
Merci beaucoup,NOT_TRIP
Je dois me rendre de Cotonou à Porto-Novo,TRIP
Djougou vers Porto-Novo,TRIP
Djougou vers Porto-Novo,TRIP
Je pars de Bohicon pour Djougou,TRIP
C’est noté merci,NOT_TRIP
Aller simple de Djougou à Natitingou,TRIP
Je dois me rendre de Parakou à Bohicon,TRIP
Je pars de Cotonou pour Natitingou,TRIP
Trajet entre Parakou et Cotonou,TRIP
Je cherche un hôtel,NOT_TRIP
Voyage prévu de Abomey-Calavi à Porto-Novo,TRIP
Besoin d’un trajet de Natitingou à Porto-Novo,TRIP
Je pars de Abomey-Calavi pour Cotonou,TRIP
Je voudrais voyager de Bohicon vers Porto-Novo,TRIP
Trajet entre Bohicon et Cotonou,TRIP
Besoin d’un trajet de Porto-Novo à Abomey-Calavi,TRIP
Abomey-Calavi vers Bohicon,TRIP
Je dois me rendre de Porto-Novo à Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
C’est noté merci,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Cotonou vers Bohicon,TRIP
Voyage prévu de Natitingou à Abomey-Calavi,TRIP
Je dois me rendre de Natitingou à Abomey-Calavi,TRIP
Je cherche un hôtel,NOT_TRIP
Je pars de Bohicon pour Parakou,TRIP
Trajet entre Natitingou et Porto-Novo,TRIP
Je voudrais voyager de Natitingou vers Parakou,TRIP
Comment aller de Bohicon à Porto-Novo ?,TRIP
Trajet entre Cotonou et Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Bonne journée,NOT_TRIP
Mon ami habite à Djougou,NOT_TRIP
C’est noté merci,NOT_TRIP
Je voudrais voyager de Cotonou vers Bohicon,TRIP
Comment utiliser cette application,NOT_TRIP
Bonne journée,NOT_TRIP
Trajet entre Parakou et Djougou,TRIP
Informations générales,NOT_TRIP
Bonne journée,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Je dois me rendre de Parakou à Lokossa,TRIP
Je veux aller de Bohicon à Natitingou,TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
C’est noté merci,NOT_TRIP
Informations générales,NOT_TRIP
Aller simple de Porto-Novo à Natitingou,TRIP
Parakou vers Porto-Novo,TRIP
Voyage prévu de Parakou à Natitingou,TRIP
Voyage prévu de Djougou à Parakou,TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Natitingou vers Lokossa,TRIP
Je dois me rendre de Djougou à Porto-Novo,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je veux aller de Porto-Novo à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Bonne journée,NOT_TRIP
Aller simple de Lokossa à Bohicon,TRIP
Je voulais juste demander,NOT_TRIP
Informations générales,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Informations générales,NOT_TRIP
Trajet entre Parakou et Natitingou,TRIP
Je dois me rendre de Parakou à Cotonou,TRIP
Aller simple de Lokossa à Djougou,TRIP
Informations générales,NOT_TRIP
C’est noté merci,NOT_TRIP
Je veux aller de Natitingou à Cotonou,TRIP
Aller simple de Cotonou à Parakou,TRIP
Comment utiliser cette application,NOT_TRIP
Merci beaucoup,NOT_TRIP
Trajet entre Abomey-Calavi et Cotonou,TRIP
Je pars de Lokossa pour Natitingou,TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Voyage prévu de Porto-Novo à Djougou,TRIP
Voyage prévu de Abomey-Calavi à Djougou,TRIP
Comment utiliser cette application,NOT_TRIP
Je veux aller de Parakou à Abomey-Calavi,TRIP
Trajet entre Natitingou et Djougou,TRIP
Je dois me rendre de Djougou à Parakou,TRIP
Besoin d’un trajet de Djougou à Lokossa,TRIP
Je pars de Cotonou pour Djougou,TRIP
Je voulais juste demander,NOT_TRIP
Je dois me rendre de Bohicon à Djougou,TRIP
Je cherche un hôtel,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Je pars de Parakou pour Natitingou,TRIP
Je pars de Djougou pour Natitingou,TRIP
Je cherche un hôtel,NOT_TRIP
Je veux aller de Natitingou à Porto-Novo,TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je veux aller de Parakou à Abomey-Calavi,TRIP
Comment utiliser cette application,NOT_TRIP
Trajet entre Cotonou et Natitingou,TRIP
Voyage prévu de Bohicon à Abomey-Calavi,TRIP
Je voudrais voyager de Abomey-Calavi vers Cotonou,TRIP
Voyage prévu de Lokossa à Abomey-Calavi,TRIP
Aller simple de Parakou à Cotonou,TRIP
Aller simple de Djougou à Cotonou,TRIP
Trajet entre Abomey-Calavi et Porto-Novo,TRIP
Je voulais juste demander,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Je pars de Parakou pour Lokossa,TRIP
Mon ami habite à Abomey-Calavi,NOT_TRIP
Aller simple de Parakou à Lokossa,TRIP
Comment aller de Parakou à Abomey-Calavi ?,TRIP
Je pars de Lokossa pour Parakou,TRIP
Je cherche un hôtel,NOT_TRIP
Je pars de Djougou pour Porto-Novo,TRIP
Aller simple de Djougou à Porto-Novo,TRIP
Je voulais juste demander,NOT_TRIP
Mon ami habite à Porto-Novo,NOT_TRIP
Merci beaucoup,NOT_TRIP
Bonne journée,NOT_TRIP
Comment aller de Lokossa à Bohicon ?,TRIP
Je pars de Lokossa pour Porto-Novo,TRIP
Aller simple de Djougou à Lokossa,TRIP
Informations générales,NOT_TRIP
Abomey-Calavi vers Djougou,TRIP
C’est noté merci,NOT_TRIP
Quel temps fait-il à Cotonou ?,NOT_TRIP
Trajet entre Natitingou et Parakou,TRIP
Comment utiliser cette application,NOT_TRIP
Voyage prévu de Porto-Novo à Bohicon,TRIP
Je voulais juste demander,NOT_TRIP
Merci beaucoup,NOT_TRIP
Aller simple de Cotonou à Parakou,TRIP
Merci beaucoup,NOT_TRIP
Bonne journée,NOT_TRIP
Aller simple de Natitingou à Bohicon,TRIP
Je pars de Lokossa pour Cotonou,TRIP
Comment utiliser cette application,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Mon ami habite à Abomey-Calavi,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Cotonou à Natitingou ?,TRIP
Je veux aller de Porto-Novo à Parakou,TRIP
Je pars de Natitingou pour Djougou,TRIP
Informations générales,NOT_TRIP
C’est noté merci,NOT_TRIP
Bonne journée,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Comment aller de Djougou à Natitingou ?,TRIP
Je cherche un hôtel,NOT_TRIP
Mon ami habite à Parakou,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Mon ami habite à Djougou,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Djougou ?,NOT_TRIP
Mon ami habite à Lokossa,NOT_TRIP
Je veux aller de Parakou à Bohicon,TRIP
Natitingou vers Cotonou,TRIP
Voyage prévu de Parakou à Abomey-Calavi,TRIP
Natitingou vers Porto-Novo,TRIP
Aller simple de Djougou à Abomey-Calavi,TRIP
Mon ami habite à Djougou,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Quel temps fait-il à Porto-Novo ?,NOT_TRIP
Mon ami habite à Lokossa,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Aller simple de Cotonou à Djougou,TRIP
Aller simple de Parakou à Lokossa,TRIP
Je cherche un hôtel,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Lokossa vers Cotonou,TRIP
Aller simple de Cotonou à Bohicon,TRIP
Merci beaucoup,NOT_TRIP
Je veux aller de Cotonou à Abomey-Calavi,TRIP
Bonne journée,NOT_TRIP
Trajet entre Djougou et Bohicon,TRIP
Je voulais juste demander,NOT_TRIP
Merci beaucoup,NOT_TRIP
Comment aller de Cotonou à Porto-Novo ?,TRIP
Je pars de Cotonou pour Djougou,TRIP
Trajet entre Cotonou et Porto-Novo,TRIP
C’est noté merci,NOT_TRIP
Bonne journée,NOT_TRIP
Je cherche un hôtel,NOT_TRIP
Je dois me rendre de Porto-Novo à Parakou,TRIP
Je dois me rendre de Djougou à Lokossa,TRIP
Besoin d’un trajet de Cotonou à Lokossa,TRIP
Je voudrais voyager de Abomey-Calavi vers Parakou,TRIP
Merci beaucoup,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Mon ami habite à Cotonou,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Bonne journée,NOT_TRIP
Besoin d’un trajet de Lokossa à Bohicon,TRIP
Trajet entre Bohicon et Natitingou,TRIP
Aller simple de Porto-Novo à Parakou,TRIP
Merci beaucoup,NOT_TRIP
Merci beaucoup,NOT_TRIP
Bonne journée,NOT_TRIP
Je voudrais voyager de Abomey-Calavi vers Cotonou,TRIP
Porto-Novo vers Lokossa,TRIP
Je voudrais voyager de Cotonou vers Abomey-Calavi,TRIP
Je veux aller de Bohicon à Parakou,TRIP
Je voudrais voyager de Djougou vers Bohicon,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je pars de Lokossa pour Natitingou,TRIP
Je voulais juste demander,NOT_TRIP
Je voudrais voyager de Porto-Novo vers Djougou,TRIP
Abomey-Calavi vers Bohicon,TRIP
Je voudrais voyager de Porto-Novo vers Djougou,TRIP
Informations générales,NOT_TRIP
Comment utiliser cette application,NOT_TRIP
Informations générales,NOT_TRIP
Je pars de Djougou pour Cotonou,TRIP
Je voudrais voyager de Porto-Novo vers Cotonou,TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Je veux aller de Parakou à Bohicon,TRIP
Trajet entre Cotonou et Natitingou,TRIP
Voyage prévu de Djougou à Lokossa,TRIP
Je dois me rendre de Cotonou à Natitingou,TRIP
Informations générales,NOT_TRIP
Je n’ai plus besoin de voyager,NOT_TRIP
Quel temps fait-il à Parakou ?,NOT_TRIP
Je dois me rendre de Lokossa à Parakou,TRIP
Je voudrais voyager de Natitingou vers Cotonou,TRIP
Comment aller de Cotonou à Djougou ?,TRIP
Comment utiliser cette application,NOT_TRIP
Quel temps fait-il à Parakou ?,NOT_TRIP
Besoin d’un trajet de Natitingou à Djougou,TRIP
Bonne journée,NOT_TRIP
Je voulais juste demander,NOT_TRIP
Informations générales,NOT_TRIP
Je voudrais voyager de Cotonou vers Porto-Novo,TRIP
Je voudrais voyager de Porto-Novo vers Parakou,TRIP
